"DETECT_EQUIP_NO","POSITION_NO","BAR_CODE","LOAD_CURRENT","PF","AVE_ERR"
"6","44","3730001000000411808112","05","01","0.0000"
"6","45","3730001000000411808815","05","01","+0.0678"
"6","56","3730001000000411808204","05","01","+0.0100"
"6","58","3730001000000411819507","05","01","+0.0433"
"6","60","3730001000000411820985","05","01","+0.0033"
"19","36","3730001000000411716424","05","01","-0.0289"
"19","49","3730001000000411719760","05","01","+0.0033"
"19","53","3730001000000411719128","05","01","-0.0011"
"19","54","3730001000000411718497","05","01","+0.0011"
"3","14","3730001000000411850791","05","01","+0.0133"
"3","37","3730001000000411850098","05","01","+0.0111"
"2","11","3730001000000411836313","05","01","+0.0022"
"2","18","3730001000000411836320","05","01","+0.0144"
"3","47","3730001000000411850319","05","01","-0.0133"
"3","52","3730001000000411849603","05","01","-0.0055"
"3","53","3730001000000411780913","05","01","-0.0022"
"15","1","3730001000000411857455","05","01","+0.0155"
"15","21","3730001000000411749095","05","01","0.0000"
"15","27","3730001000000411711719","05","01","+0.0311"
"15","38","3730001000000411712051","05","01","+0.1045"
"15","39","3730001000000411711665","05","01","+0.0233"
"9","50","3730001000000411620653","05","01","+0.0455"
"9","52","3730001000000411619831","05","01","+0.0467"
"9","58","3730001000000411616663","05","01","+0.0289"
"18","38","3730001000000411798697","05","01","-0.0011"
"13","41","3730001000000411693626","05","01","+0.0511"
"13","49","3730001000000411676407","05","01","-0.0044"
"13","55","3730001000000411693961","05","01","+0.0266"
"13","57","3730001000000411693084","05","01","+0.0166"
"6","2","3730001000000411798604","05","01","-0.0333"
"6","5","3730001000000411822712","05","01","+0.0178"
"6","27","3730001000000411809751","05","01","+0.0233"
"6","28","3730001000000411799014","05","01","-0.0266"
"9","5","3730001000000411823955","05","01","+0.0444"
"9","6","3730001000000411827618","05","01","+0.0411"
"9","9","3730001000000411790196","05","01","+0.0567"
"9","10","3730001000000411827694","05","01","+0.0968"
"9","12","3730001000000411826475","05","01","+0.0678"
"9","14","3730001000000411826499","05","01","+0.0689"
"1","46","3730001000000411727789","05","01","+0.0466"
"1","49","3730001000000411727161","05","01","+0.0455"
"1","52","3730001000000411765774","05","01","+0.0344"
"4","10","3730001000000411733988","05","01","-0.0444"
"4","13","3730001000000411735463","05","01","-0.0355"
"4","16","3730001000000411735364","05","01","-0.0433"
"4","18","3730001000000411733360","05","01","-0.0122"
"14","12","3730001000000411772994","05","01","+0.0200"
"14","28","3730001000000411770549","05","01","+0.0400"
"14","42","3730001000000411774714","05","01","+0.0211"
"14","45","3730001000000411774691","05","01","+0.0166"
"17","2","3730001000000411724405","05","01","+0.0033"
"13","7","3730001000000411812881","05","01","+0.0366"
"13","9","3730001000000411811358","05","01","+0.0455"
"13","11","3730001000000411812935","05","01","+0.0422"
"13","13","3730001000000411775957","05","01","-0.0022"
"13","16","3730001000000411755393","05","01","+0.0344"
"13","36","3730001000000411775971","05","01","+0.0511"
"13","37","3730001000000411776459","05","01","+0.2093"
"15","59","3730001000000411788131","05","01","+0.0722"
"1","2","3730001000000411800734","05","01","+0.0355"
"1","5","3730001000000411725389","05","01","+0.0244"
"1","13","3730001000000411723880","05","01","+0.0355"
"1","23","3730001000000411800642","05","01","+0.0289"
"1","32","3730001000000411724122","05","01","+0.0322"
"2","14","3730001000000411750848","05","01","+0.0556"
"2","18","3730001000000411749187","05","01","+0.0144"
"19","27","3730001000000411811655","05","01","+0.0244"
"19","30","3730001000000411812690","05","01","+0.0722"
"19","33","3730001000000411812751","05","01","-0.0177"
"19","51","3730001000000411718305","05","01","+0.0044"
"19","56","3730001000000411754730","05","01","+0.0211"
"19","59","3730001000000411754976","05","01","-0.0066"
"20","20","3730001000000411795399","05","01","+0.0033"
"20","24","3730001000000411795429","05","01","+0.0200"
"20","38","3730001000000411795184","05","01","-0.0100"
"20","39","3730001000000411795474","05","01","+0.0678"
"20","40","3730001000000411795238","05","01","-0.0100"
"20","48","3730001000000411780463","05","01","+0.0012"
"20","51","3730001000000411780388","05","01","+0.0111"
"2","25","3730001000000411765521","05","01","+0.0066"
"2","28","3730001000000411768904","05","01","+0.0511"
"2","30","3730001000000411765569","05","01","+0.0133"
"2","35","3730001000000411764975","05","01","+0.0578"
"2","40","3730001000000411768874","05","01","-0.0122"
"15","4","3730001000000411825096","05","01","+0.0545"
"15","5","3730001000000411825737","05","01","+0.0189"
"3","9","3730001000000411736651","05","01","+0.0145"
"3","11","3730001000000411735418","05","01","-0.0056"
"19","19","3730001000000411790813","05","01","-0.0500"
"19","22","3730001000000411827960","05","01","-0.0278"
"19","24","3730001000000411790875","05","01","+0.0567"
"19","25","3730001000000411820152","05","01","-0.0389"
"14","2","3730001000000411849788","05","01","+0.1357"
"14","3","3730001000000411849207","05","01","+0.0166"
"14","9","3730001000000411846329","05","01","+0.0478"
"2","1","3730001000000411712761","05","01","+0.0589"
"2","3","3730001000000411711542","05","01","+0.0200"
"2","12","3730001000000411725334","05","01","+0.0389"
"2","30","3730001000000411857165","05","01","-0.0166"
"7","12","3730001000000411861261","05","01","-0.0189"
"7","17","3730001000000411859855","05","01","-0.0843"
"3","16","3730001000000411788285","05","01","+0.0044"
"3","17","3730001000000411788957","05","01","+0.0344"
"18","1","3730001000000411818500","05","01","+0.0211"
"18","7","3730001000000411730239","05","01","0.0000"
"18","26","3730001000000411799168","05","01","-0.0022"
"18","28","3730001000000411730352","05","01","-0.0200"
"18","30","3730001000000411810252","05","01","+0.0022"
"18","31","3730001000000411728649","05","01","-0.0033"
"5","18","3730001000000411800161","05","01","-0.0400"
"3","20","3730001000000411825027","05","01","+0.0066"
"3","27","3730001000000411786809","05","01","+0.0211"
"12","17","3730001000000411777401","05","01","+0.0244"
"12","28","3730001000000411775742","05","01","+0.0100"
"12","30","3730001000000411757946","05","01","-0.0111"
"12","41","3730001000000411776251","05","01","+0.0222"
"12","42","3730001000000411775803","05","01","+0.0222"
"20","19","3730001000000411613419","05","01","+0.0277"
"2","9","3730001000000411570286","05","01","+0.0089"
"2","16","3730001000000411571443","05","01","+0.0856"
"2","19","3730001000000411595296","05","01","+0.0444"
"16","34","3730001000000411786243","05","01","+0.0222"
"16","35","3730001000000411824570","05","01","+0.0056"
"15","17","3730001000000411527730","05","01","+0.0511"
"15","30","3730001000000411615826","05","01","+0.0288"
"15","2","3730001000000411811426","05","01","+0.0300"
"15","8","3730001000000411754266","05","01","+0.0611"
"15","15","3730001000000411753979","05","01","+0.0344"
"15","26","3730001000000411755409","05","01","+0.0355"
"1","4","3730001000000411774134","05","01","+0.0645"
"1","10","3730001000000411775186","05","01","+0.0322"
"1","20","3730001000000411732530","05","01","+0.0344"
"1","30","3730001000000411818661","05","01","+0.0567"
"17","9","3730001000000411836580","05","01","+0.0200"
"17","16","3730001000000411849290","05","01","+0.0322"
"9","26","3730001000000411769833","05","01","+0.0667"
"9","29","3730001000000411765910","05","01","+0.0789"
"9","31","3730001000000411727758","05","01","+0.0800"
"9","34","3730001000000411765750","05","01","+0.0889"
"9","48","3730001000000411765699","05","01","+0.0533"
"9","50","3730001000000411727116","05","01","+0.0456"
"9","52","3730001000000411765712","05","01","+0.0288"
"6","60","3730001000000411735791","05","01","-0.0189"
"13","15","3730001000000411772277","05","01","+0.0333"
"13","26","3730001000000411821371","05","01","-0.0177"
"13","37","3730001000000411772260","05","01","+0.0400"
"9","1","3730001000000411730741","05","01","+0.0467"
"9","25","3730001000000411798895","05","01","+0.0511"
"9","32","3730001000000411758165","05","01","+0.0522"
"9","40","3730001000000411798819","05","01","+0.0611"
"15","18","3730001000000411819644","05","01","+0.0144"
"15","20","3730001000000411773687","05","01","+0.0244"
"15","21","3730001000000411773014","05","01","+0.0556"
"15","28","3730001000000411770280","05","01","+0.0545"
"7","31","3730001000000411619978","05","01","+0.0089"
"16","10","3730001000000411816223","05","01","+0.0055"
"16","15","3730001000000411816735","05","01","+0.0656"
"16","23","3730001000000411815707","05","01","-0.0244"
"16","33","3730001000000411819514","05","01","+0.0211"
"16","35","3730001000000411816261","05","01","+0.0100"
"16","44","3730001000000411816148","05","01","+0.0255"
"3","1","3730001000000411748869","05","01","-0.0011"
"3","4","3730001000000411750244","05","01","+0.0344"
"3","8","3730001000000411726324","05","01","+0.0311"
"3","9","3730001000000411725235","05","01","+0.0389"
"3","16","3730001000000411783303","05","01","+0.0333"
"20","30","3730001000000411612375","05","01","+0.0111"
"8","41","3730001000000411568993","05","01","+0.0300"
"8","56","3730001000000411596804","05","01","+0.0867"
"10","54","3730001000000411823986","05","01","+0.0244"
"8","19","3730001000000411612948","05","01","+0.0377"
"8","27","3730001000000411614638","05","01","+0.0144"
"8","34","3730001000000411612856","05","01","+0.0277"
"8","43","3730001000000411605094","05","01","+0.0333"
"6","42","3730001000000411563042","05","01","-0.0078"
"6","44","3730001000000411537845","05","01","-0.0033"
"6","50","3730001000000411609481","05","01","+0.0111"
"6","53","3730001000000411537852","05","01","-0.0133"
"14","4","3730001000000411797638","05","01","+0.0077"
"9","1","3730001000000411595920","05","01","+0.0400"
"19","14","3730001000000411745301","05","01","-0.0122"
"19","24","3730001000000411567552","05","01","-0.0400"
"19","30","3730001000000411577575","05","01","+0.0044"
"19","33","3730001000000411573430","05","01","+0.0033"
"19","34","3730001000000411577568","05","01","-0.0144"
"19","37","3730001000000411573492","05","01","-0.0011"
"19","43","3730001000000411660321","05","01","+0.0111"
"19","51","3730001000000411713683","05","01","+0.0077"
"19","54","3730001000000411636920","05","01","+0.0033"
"8","9","3730001000000411616601","05","01","+0.0645"
"8","13","3730001000000411554347","05","01","+0.0633"
"3","45","3730001000000411630720","05","01","+0.0333"
"8","26","3730001000000411554828","05","01","+0.0544"
"8","27","3730001000000411550363","05","01","+0.0656"
"8","33","3730001000000411549497","05","01","+0.0366"
"7","13","3730001000000411626099","05","01","+0.0144"
"7","19","3730001000000411659844","05","01","-0.0389"
"7","28","3730001000000411625047","05","01","-0.0344"
"7","31","3730001000000411624798","05","01","-0.0366"
"7","38","3730001000000411660109","05","01","-0.0511"
"7","45","3730001000000411625399","05","01","-0.0266"
"7","50","3730001000000411633240","05","01","-0.0155"
"7","53","3730001000000411626068","05","01","-0.0389"
"6","26","3730001000000411593100","05","01","-0.0188"
"6","36","3730001000000411592400","05","01","-0.0444"
"6","42","3730001000000411589066","05","01","-0.0133"
"15","20","3730001000000411519940","05","01","-0.0044"
"15","24","3730001000000411610869","05","01","+0.0022"
"15","26","3730001000000411541002","05","01","+0.0011"
"15","30","3730001000000411540494","05","01","+0.1458"
"15","33","3730001000000411543990","05","01","+0.0400"
"15","35","3730001000000411541057","05","01","-0.0067"
"15","39","3730001000000411610814","05","01","+0.0545"
"4","56","3730001000000411621025","05","01","+0.0055"
"17","12","3730001000000411581138","05","01","+0.0155"
"7","8","3730001000000411545543","05","01","-0.0167"
"7","14","3730001000000411552138","05","01","+0.1157"
"7","24","3730001000000411551285","05","01","-0.0011"
"14","4","3730001000000411542368","05","01","+0.0366"
"14","9","3730001000000411641405","05","01","+0.0511"
"14","10","3730001000000411613570","05","01","+0.0389"
"14","13","3730001000000411542719","05","01","+0.0378"
"14","17","3730001000000411540395","05","01","+0.0100"
"14","23","3730001000000411541156","05","01","+0.0155"
"17","3","3730001000000411622800","05","01","-0.0055"
"17","23","3730001000000411652401","05","01","-0.0388"
"17","24","3730001000000411633035","05","01","-0.0322"
"4","2","3730001000000411600037","05","01","+0.0011"
"4","9","3730001000000411517045","05","01","-0.0222"
"20","19","3730001000000411590581","05","01","-0.0111"
"20","24","3730001000000411590789","05","01","+0.0012"
"4","56","3730001000000411639440","05","01","+0.0089"
"4","57","3730001000000411640934","05","01","-0.0666"
"11","1","3730001000000411600792","05","01","+0.0111"
"3","1","3730001000000411564797","05","01","+0.0633"
"2","7","3730001000000411589325","05","01","-0.0222"
"2","14","3730001000000411589356","05","01","+0.0178"
"2","19","3730001000000411600471","05","01","+0.0200"
"2","21","3730001000000411455026","05","01","+0.0033"
"8","21","3730001000000411518530","05","01","+0.0756"
"8","32","3730001000000411541682","05","01","+0.0533"
"8","34","3730001000000411519391","05","01","+0.0167"
"8","35","3730001000000411561260","05","01","+0.0333"
"18","28","3730001000000411845957","05","01","+0.0122"
"18","32","3730001000000411849313","05","01","+0.0277"
"18","40","3730001000000411786014","05","01","-0.0100"
"13","13","3730001000000411822590","05","01","+0.0177"
"13","26","3730001000000411819897","05","01","+0.0344"
"14","5","3730001000000411730635","05","01","+0.0444"
"14","9","3730001000000411797249","05","01","+0.0189"
"14","25","3730001000000411758967","05","01","+0.0266"
"10","17","3730001000000411449704","05","01","+0.0011"
"10","47","3730001000000411469207","05","01","-0.0144"
"3","48","3730001000000411627942","05","01","+0.0166"
"3","50","3730001000000411626976","05","01","+0.0155"
"7","4","3730001000000411583705","05","01","-0.0044"
